Date,Open,High,Low,Close,Volume
9/15/2015,95.8,96.5,95.58,96.38,1056134
9/14/2015,95.72,95.86,95.11,95.62,1055213
9/11/2015,95.13,96.59,95.13,96.55,866782
9/10/2015,96.51,96.97,96.01,96.27,1806042
9/9/2015,98.01,98.11,95.67,95.81,1408738
9/8/2015,95.98,96.43,95.3,96.24,1362296
9/4/2015,94.57,95.01,93.81,94.55,2262693
9/3/2015,96.24,96.41,95.14,95.36,2155232
9/2/2015,95.12,95.61,94.33,95.6,3479861
9/1/2015,95.23,95.55,94.4,94.68,1856776
8/31/2015,97.99,98.27,97.04,97.22,2151501
8/28/2015,97.45,98.43,97.32,98.35,1481943
8/27/2015,97.91,98.97,97.45,98.64,1992088
8/26/2015,97.53,97.57,94.71,97.13,5396300
8/25/2015,98.54,98.56,95,95.14,2669566
8/24/2015,94.82,96.01,92.01,94.81,5387649
8/21/2015,99.35,100.03,97.53,97.56,1976522
8/20/2015,101.95,102.12,100.64,100.65,1014837
8/19/2015,102.93,103.36,102.24,103,867731
8/18/2015,103.37,103.58,102.97,103.22,951668
8/17/2015,102.53,103.39,102.05,103.29,1033693
8/14/2015,102.46,102.6,102.03,102.48,1007905
8/13/2015,102.16,102.45,101.78,102.15,1002718
8/12/2015,101.68,102.2,100.72,102.05,1471550
8/11/2015,103.04,103.12,101.79,102.1,1141665
8/10/2015,102.19,103.24,102.18,103,749779
8/7/2015,101.75,102.28,101.31,102.21,1107713
8/6/2015,103.32,103.46,102.07,102.33,1328956
8/5/2015,102.87,103.65,102.83,103.25,2063075
8/4/2015,104.17,104.28,103.32,103.57,2087887
8/3/2015,104.47,104.51,103.61,104.36,1923759
7/31/2015,104.5,104.75,103.61,103.75,1477102
7/30/2015,103.06,103.36,102.35,103.18,978536
7/29/2015,103.59,103.98,103.48,103.69,1492415
7/28/2015,102.22,102.81,101.74,102.79,1393230
7/27/2015,102.48,102.5,101.3,101.54,1693949
7/24/2015,103.3,103.41,101.58,101.8,1301247
7/23/2015,103.61,103.61,102.67,103.05,2608373
7/22/2015,102.71,102.79,101,101.3,3047945
7/21/2015,104.58,104.79,102.88,103.71,3123590
7/20/2015,106.73,106.84,105.69,106.12,2227990
7/17/2015,105.16,105.81,105.12,105.81,1243194
7/16/2015,105.57,106.1,105.43,105.82,1666607
7/15/2015,105.15,105.22,104.02,104.26,2095398
7/14/2015,105.15,105.99,104.94,105.92,1832919
7/13/2015,104.58,104.65,103.75,104.11,2326165
7/10/2015,103.87,103.95,102.99,103.22,2479274
7/9/2015,101.01,101.36,99.99,100.02,1665158
7/8/2015,99.42,99.77,98.75,99.03,1661745
7/7/2015,98.65,99.32,97.39,99.17,2524878
7/6/2015,97.53,98.98,97.44,98.62,1960266
7/2/2015,99.83,99.97,99.36,99.8,3751018
7/1/2015,98.4,99.28,98.22,98.52,6571453
6/30/2015,99.47,99.47,97.85,98.34,5584352
6/29/2015,99.73,99.94,98.44,98.53,1665032
6/26/2015,100.5,100.83,99.66,99.92,1511341
6/25/2015,101.33,101.7,100.69,100.82,991386
6/24/2015,101.44,102.52,101.44,101.63,889212
6/23/2015,102.67,103.1,102.55,102.78,999110
6/22/2015,101.83,102.64,101.62,102.12,1278228
6/19/2015,100.98,101.07,99.82,100.19,2619527
6/18/2015,100.7,102.01,100.66,101.56,1332757
6/17/2015,100.81,101.29,100.47,101.1,1025761
6/16/2015,101.31,101.57,100.71,101.21,1301373
6/15/2015,99.22,100.28,99.04,100.11,1439861
6/12/2015,102.1,102.21,101.51,101.82,750032
6/11/2015,102.8,102.98,102.01,102.76,819483
6/10/2015,102.1,102.89,101.66,102.63,1237782
6/9/2015,100.51,100.86,100.2,100.54,1010985
6/8/2015,101.31,101.7,100.99,101.44,964111
6/5/2015,100.82,101.67,100.65,101.46,1313534
6/4/2015,103.11,103.89,102.59,103.05,861708
6/3/2015,103.72,104.38,103.55,103.69,858483
6/2/2015,103.09,103.37,102.74,102.94,833764
6/1/2015,103.83,103.92,102.78,103.28,976108
5/29/2015,104.09,104.56,102.26,102.73,2149108
5/28/2015,103.88,104.33,103.5,104.25,662282
5/27/2015,102.83,103.72,102.75,103.53,799110
5/26/2015,103.1,103.12,101.77,101.81,1145055
5/22/2015,103.95,104.56,103.81,103.85,617104
5/21/2015,104.5,105.1,104.25,104.79,1413457
5/20/2015,103.18,103.77,103.05,103.5,984532
5/19/2015,103.9,104.28,103.71,103.8,754360
5/18/2015,104.36,104.55,103.76,104.06,1121358
5/15/2015,103.26,103.95,102.97,103.75,1151602
5/14/2015,104.16,104.21,103.48,103.9,973433
5/13/2015,102.87,103.31,102.56,102.67,944332
5/12/2015,102.23,102.76,101.94,102.4,1131093
5/11/2015,101.91,103,101.89,102.42,970862
5/8/2015,102.69,103.5,102.68,102.92,899489
5/7/2015,101.78,102.12,101.43,101.57,1117589
5/6/2015,102.06,102.81,101.23,101.63,1257893
5/5/2015,104.21,104.27,102.03,102.17,1303455
5/4/2015,103.27,103.74,103.12,103.61,1307107
5/1/2015,102.09,103.5,102.09,103.35,1005183
4/30/2015,102.43,103.18,101.64,101.8,1301908
4/29/2015,103.45,104.97,102.6,102.74,1737451
4/28/2015,103.41,104.5,102.9,103.95,1174980
4/27/2015,104.99,105.5,103.86,103.91,1424036
4/24/2015,104.53,104.78,103.95,104.28,821026
4/23/2015,105.1,105.82,104.11,105.5,1684503
4/22/2015,103.38,103.8,103.17,103.45,1424498
4/21/2015,104.3,104.66,103.98,104.07,1541987
4/20/2015,102.47,102.85,102.1,102.24,1235514
4/17/2015,102.61,102.81,101.87,102.46,1244351
4/16/2015,102.99,103.75,102.81,103.31,939496
4/15/2015,103.36,103.52,102.62,103.22,1120676
4/14/2015,102.9,103.49,102.75,103.24,992416
4/13/2015,102.67,103.04,102.14,102.34,1833853
4/10/2015,103.32,103.8,103.12,103.58,2227792
4/9/2015,102.6,102.72,102.06,102.57,1387239
4/8/2015,101.91,102.03,100.96,101.44,1307478
4/7/2015,101.78,102.38,101.17,101.32,1144190
4/6/2015,99.74,100.54,99.53,100.25,708057
4/2/2015,100.31,100.6,99.67,99.78,1076707
4/1/2015,100.03,100.12,98.92,99.86,1405548
3/31/2015,98.82,99.7,98.61,98.61,1764448
3/30/2015,100.38,101.56,100.34,101.31,1121300
3/27/2015,99.91,100.6,99.85,100.4,1133213
3/26/2015,99.98,99.99,99.05,99.56,984200
3/25/2015,102.33,102.52,100.31,100.36,1299146
3/24/2015,102.86,103.08,101.86,101.89,1469760
3/23/2015,102.31,102.9,101.9,102.36,1588185
3/20/2015,102,102.27,101.24,101.68,2112564
3/19/2015,99.35,100.16,99.35,99.87,957903
3/18/2015,98.27,100.51,98.12,100.4,1834100
3/17/2015,97.56,97.9,97.05,97.6,1155368
3/16/2015,97.28,98.3,97.24,97.88,1343076
3/13/2015,96.38,97.11,96.14,97.04,2213031
3/12/2015,96.62,97.11,96.22,97.04,2571740
3/11/2015,96.06,96.54,95.74,96.2,2005943
3/10/2015,96.5,96.72,95.81,96.2,2661572
3/9/2015,97.41,98.17,97.11,97.99,1163930
3/6/2015,97.91,98.51,97.36,97.46,1223495
3/5/2015,99.14,99.5,98.48,98.95,1498322
3/4/2015,98.39,99.22,97.69,99.04,1267919
3/3/2015,100,100.31,98.89,99.06,1270190
3/2/2015,99.82,100.45,99.62,100.07,1021788
