Date,Open,High,Low,Close,Volume
8/12/2016,79.34,79.77,78.87,79.66,8433980
8/11/2016,79.15,79.98,78.8,79.57,8454708
8/10/2016,79.43,79.59,78.45,78.9,12022219
8/9/2016,79.86,79.9,79.01,79.33,9578220
8/8/2016,80.46,80.79,79.01,79.74,9511596
8/5/2016,80.2,80.66,79.86,80.41,10692338
8/4/2016,80.21,80.63,79.55,79.77,9738262
8/3/2016,79.72,80.17,79.11,80.09,10868088
8/2/2016,80.98,81.19,79.45,79.57,13408193
8/1/2016,79.81,81.21,79.51,80.46,14758005
7/29/2016,80.6,80.84,79.37,79.47,19465672
7/28/2016,81.95,81.98,80.62,81.24,13010978
7/27/2016,81.34,81.98,81.06,81.79,14103755
7/26/2016,84.05,84.15,80.51,81.05,47371895
7/25/2016,86.57,88.85,86.28,88.55,15718506
7/22/2016,87.32,87.44,86.32,86.55,7374693
7/21/2016,87.16,87.83,86.3,87.24,9453443
7/20/2016,85.46,87.12,85.1,86.66,9055877
7/19/2016,86.5,86.96,85.28,85.44,9832808
7/18/2016,86.94,87.34,86.47,86.93,6788252
7/15/2016,85.67,87.96,85.54,86.67,11483309
7/14/2016,86.43,86.51,85.27,85.54,8104351
7/13/2016,86.71,87.08,85.72,85.75,8334368
7/12/2016,86.82,87.31,86.48,86.63,7857677
7/11/2016,86.56,87.23,86.09,86.25,7453859
7/8/2016,85.96,86.94,85.73,86.55,7628762
7/7/2016,85.9,86.26,84.77,85.47,6764476
7/6/2016,83.64,85.91,83.33,85.73,9683817
7/5/2016,84.68,85.16,83.51,83.89,7621720
7/1/2016,83.15,85.3,82.75,84.86,8336302
6/30/2016,82.27,83.42,81.53,83.42,9706528
6/29/2016,83.39,83.46,81.75,82.27,10452557
6/28/2016,79.67,82.42,79.45,82.31,14751026
6/27/2016,79.9,80.47,77.92,78.25,11816137
6/24/2016,81.17,82.25,80.22,80.47,12438024
6/23/2016,83.29,83.58,82.54,83.37,5843954
6/22/2016,81.56,83.79,81.56,82.45,10069576
6/21/2016,83.35,83.44,81.43,81.79,8411995
6/20/2016,83.26,84.12,82.9,82.99,6951779
6/17/2016,83.68,84.17,82.53,82.65,15951268
6/16/2016,82.78,83.7,82.23,83.51,6172209
6/15/2016,84.05,84.44,82.97,83.04,7416070
6/14/2016,83.5,84.56,82.77,83.57,7488663
6/13/2016,84.03,84.81,83.9,83.98,8194059
6/10/2016,84.98,85.17,84.08,84.45,8075179
6/9/2016,86.92,87.25,85.65,85.77,8083739
6/8/2016,87.52,88.09,86.82,87.42,7331613
6/7/2016,87.54,88.24,86.9,87.5,7923780
6/6/2016,86.17,87.87,86.1,87.6,8596714
6/3/2016,86.85,86.98,85.55,86.15,7443788
6/2/2016,86.69,87.07,85.86,86.72,7281063
6/1/2016,87.23,87.3,86.31,86.58,7451798
5/31/2016,86.4,87.23,86.05,87.06,12517839
5/27/2016,85.82,86.02,85.2,85.82,6122890
5/26/2016,86.44,86.5,85.05,85.29,7983540
5/25/2016,86.8,87,85.7,86.51,11621385
5/24/2016,83.78,86.44,83.71,86.22,13139610
5/23/2016,83.02,84.03,82.25,83.33,7755440
5/20/2016,82.17,83.08,82.07,82.64,7927516
5/19/2016,82.31,82.59,81.28,82.14,9243876
5/18/2016,82.74,83.44,82.33,82.88,7475103
5/17/2016,83.5,83.74,82.45,82.76,8364388
5/16/2016,82.7,83.83,82.5,83.61,6490416
5/13/2016,82.66,83.87,82.41,82.7,8303061
5/12/2016,84.1,84.3,81.7,82.76,12057183
5/11/2016,86.39,86.4,83.81,83.9,8387159
5/10/2016,86.41,86.48,84.89,86.18,6824648
5/9/2016,84.99,86.46,84.7,85.67,8451565
5/6/2016,85.67,85.84,84.04,84.68,9249866
5/5/2016,86.35,86.4,85.2,85.86,8018635
5/4/2016,86.66,86.99,85.41,85.6,12058238
5/3/2016,88.67,89.12,87,87.17,9751508
5/2/2016,88.7,89.45,86.75,89,13472066
4/29/2016,91.19,92.53,87.8,88.21,33471416
4/28/2016,100.41,100.75,96.8,97,15043474
4/27/2016,101.3,101.78,100.15,100.72,8560962
4/26/2016,102.02,103.1,101.01,101.33,9298982
4/25/2016,101.84,102.38,101.5,102.29,8278253
4/22/2016,101.56,102.45,100.5,101.93,10227016
4/21/2016,99.9,101.84,99.9,101.74,8981491
4/20/2016,99.35,100.96,99.35,100.11,8856476
4/19/2016,99.76,100.73,99.24,99.44,9780079
4/18/2016,98.17,99.73,98.11,99.2,8059457
4/15/2016,98.53,98.98,97.62,98.29,8899790
4/14/2016,97.01,98.77,96.9,98.19,8737235
4/13/2016,97.84,97.97,96.65,97.19,9293787
4/12/2016,96,97.4,95.5,97.24,9186222
4/11/2016,96.41,97.05,95.74,95.83,8733374
4/8/2016,96.21,97.45,95.58,96.09,9656805
4/7/2016,97.21,97.63,95.09,95.57,13214449
4/6/2016,95.49,97.5,95.48,97.44,10990222
4/5/2016,93.55,96.69,93.5,95.57,11804735
4/4/2016,94.35,95,93.75,94.24,8779152
4/1/2016,91.34,94.38,91.04,94.12,11393749
3/31/2016,91.9,92.75,91.54,91.86,13634995
3/30/2016,92.47,93.57,91.56,91.97,8108360
3/29/2016,92.19,92.24,90.61,92.2,8608288
3/28/2016,92.07,94.31,91.94,92.46,9590369
3/24/2016,89.61,92.82,89.44,91.32,14335403
3/23/2016,90.96,92.22,89.97,90.08,13693611
3/22/2016,92.14,93.96,92.05,93.72,9636622
3/21/2016,90,93.01,90,92.67,9756436
3/18/2016,90.02,90.73,89.54,90.27,16794188
3/17/2016,89.79,90.37,88.81,89.53,10526466
3/16/2016,88.96,90.88,88.91,90.28,8794809
3/15/2016,89.92,90.07,89.03,89.44,10265118
3/14/2016,90,91.21,89.34,90.46,10984129
3/11/2016,89.97,89.98,88.8,89.65,10517433
3/10/2016,88.3,89.9,87.82,88.64,10880682
3/9/2016,88.94,89.25,87.43,87.83,10388814
3/8/2016,89.65,90.4,88.35,88.66,10970679
3/7/2016,87.11,90.04,86.88,89.65,13100610
3/4/2016,88.3,89.1,86.85,87.21,21168265
3/3/2016,89.13,89.31,87.48,87.83,12366400
3/2/2016,89.6,89.68,87.96,88.8,10522687
3/1/2016,87.9,89.72,87.3,89.69,11698465
2/29/2016,87.87,89.14,87.25,87.25,12571556
2/26/2016,90.61,90.92,87.89,88.1,13246459
2/25/2016,90,90.49,89.55,90.16,9129100
2/24/2016,87.41,89.54,86.79,89.36,8300107
2/23/2016,89.1,89.4,87.9,88.35,8338139
2/22/2016,88.35,89.5,88.05,89.1,9699840
2/19/2016,88.2,88.98,87.12,87.44,12870825
2/18/2016,89.6,90.95,88.93,88.99,11312502
2/17/2016,91.09,91.5,88.66,89.36,22648432
2/16/2016,90.72,91.28,89.89,91.15,12101509
2/12/2016,88.66,89.88,86.68,89.44,11248406
2/11/2016,86.5,88.45,86.01,87.36,12950962
2/10/2016,88.69,89.85,87.54,87.8,13450170
2/9/2016,84.2,88.48,84.1,87.25,14154322
2/8/2016,84.19,86.65,83.86,85.26,18990026
2/5/2016,86.68,88.02,84.45,85.14,15584508
2/4/2016,86.02,87.45,85.61,86.68,14494802
2/3/2016,84.91,86.99,83.87,86.39,24471579
2/2/2016,84.18,84.22,81.89,82.7,16504629
2/1/2016,82.32,84.52,82.28,84.05,17845071
1/29/2016,84.28,85.3,82.33,83,36738490
1/28/2016,90,90.22,86.86,87.53,14115852
1/27/2016,91.84,92.1,89,89.63,12421543
1/26/2016,90.72,92.83,90.25,92.21,6860432
1/25/2016,91.53,93.54,90.43,90.61,10103621
1/22/2016,90.4,92.07,89.71,91.83,9116923
1/21/2016,90.37,90.6,88.71,88.87,12121181
1/20/2016,88,91.83,86.28,90.55,19654598
1/19/2016,93.14,93.22,88.85,89.9,14243329
1/15/2016,90.37,92.78,89.68,91.84,17585342
1/14/2016,92.72,94.88,90.79,93.02,15699821
1/13/2016,97.25,98.03,92.12,92.54,11930022
1/12/2016,96.9,98.49,95.21,97.1,9830086
1/11/2016,97.22,97.22,94.29,96.5,12322488
1/8/2016,96.9,97.99,96.41,96.45,11976034
1/7/2016,98.06,99,96.03,96.25,12944608
1/6/2016,97.57,100.68,97.52,100.3,12540672
1/5/2016,99.69,99.85,98.7,99.26,9260812
1/4/2016,99.77,100,97.01,98.01,14737167
12/31/2015,102.36,102.42,101.17,101.19,6245176
12/30/2015,102.84,103.05,102.03,102.16,4876271
12/29/2015,102.25,103.55,101.57,103.36,7647283
12/28/2015,103,103.31,101.5,101.68,5270907
12/24/2015,103.35,103.9,103.15,103.58,2657160
12/23/2015,103.59,103.59,102.69,103.14,7279937
12/22/2015,102.99,103.54,102.49,102.86,7151171
12/21/2015,102.21,103.26,101.63,102.63,8306474
12/18/2015,101.68,101.99,100.92,101.6,15768517
12/17/2015,104.25,104.79,102.33,102.36,7614392
12/16/2015,103.18,103.49,101.64,103.34,10950294
12/15/2015,101.74,103,101.44,101.97,11740330
12/14/2015,99.97,100.93,98.66,100.49,10251316
12/11/2015,101.35,102.46,99.67,100.03,9518903
12/10/2015,102.45,103.06,101.56,102.62,7653265
12/9/2015,103.25,104.33,101.5,101.95,7534864
12/8/2015,102.07,104.07,101.73,103.53,6675558
12/7/2015,104.11,104.15,102.25,102.91,5956098
12/4/2015,101.44,104.16,101.25,104.07,8738290
12/3/2015,104.32,104.59,100.5,101.38,13772369
12/2/2015,105,105.57,104.3,104.44,8836282
12/1/2015,106.35,107.38,104.65,105.85,10639798
11/30/2015,108.21,108.31,105.69,105.96,9556017
11/27/2015,108.14,108.63,107.62,108,2749185
11/25/2015,106.57,108.07,106.31,107.78,5720514
11/24/2015,105.75,106.8,105.5,106.57,6422049
11/23/2015,106.7,107.65,105.93,106.36,5474570
11/20/2015,107.34,107.97,106.42,106.54,7104196
11/19/2015,108,108.05,106.21,106.51,7012430
11/18/2015,104.49,108.22,104.45,108.13,8143505
11/17/2015,104.45,104.89,103.5,104.53,6830801
11/16/2015,102.9,104,101.64,103.81,7256943
11/13/2015,104.09,104.18,102.12,102.57,10699087
11/12/2015,106.94,107.1,104.16,104.23,7892557
11/11/2015,108.91,109.23,107.03,107.19,6039252
11/10/2015,108.1,109.37,107.94,108.85,8522923
11/9/2015,108,108.53,107.08,108.11,8133246
11/6/2015,107,108.34,106.36,108.34,8553301
11/5/2015,107.7,108.39,106.05,107.83,10158999
11/4/2015,109.6,109.73,107.3,108.98,7989023
11/3/2015,109.4,109.54,108.32,109.1,7446234
11/2/2015,108.76,109.95,108.32,109.6,8266497
10/30/2015,109.52,109.86,108.08,108.13,8496263
10/29/2015,108.18,110.77,107.69,109.21,10734610
10/28/2015,109,109.21,105.94,108.13,17767600
10/27/2015,109.39,111.11,108.69,110.96,15236711
10/26/2015,108.65,110.36,107.44,108.63,10871897
10/23/2015,108.46,109.65,105.5,107.99,14917380
10/22/2015,102,109.42,100.4,107.6,24614857
10/21/2015,102.79,102.92,99.37,101.73,9837484
10/20/2015,101.23,103.95,101.13,101.66,10104090
10/19/2015,102.64,103.84,101.84,103.61,7619252
10/16/2015,101.95,103.37,101.51,102.83,9894174
10/15/2015,98.09,101.69,97.6,101.64,9377711
10/14/2015,98.37,99.94,98.11,98.39,9556445
10/13/2015,98.91,99.82,98,98.19,9304029
10/12/2015,101.08,101.22,99.38,99.51,8839087
10/9/2015,101.27,101.8,99.45,100.65,8576146
10/8/2015,99.2,101.16,98.07,100.81,11763536
10/7/2015,97.99,100.79,97.5,100.27,12403076
10/6/2015,98.82,98.9,95.05,97.54,14842731
10/5/2015,99.99,101.3,97.66,99.26,14459264
10/2/2015,95.54,98.31,94.37,98.28,19052767
10/1/2015,98.54,98.79,96.35,98.27,13345890
9/30/2015,98.44,99.71,96.92,98.19,15747564
9/29/2015,95.08,97.74,93.19,96,18332723
9/28/2015,99.06,99.26,94.57,94.8,23765776
9/25/2015,104.03,104.19,99.19,100.14,15911217
9/24/2015,104.39,105.15,101.51,102.51,13403445
9/23/2015,106.47,106.85,104.7,105.49,7943893
9/22/2015,103.99,107.04,102.86,106.51,14677908
9/21/2015,109.12,109.37,104.59,105.74,15110744
9/18/2015,109.62,110.87,108.21,108.44,13043668
9/17/2015,110.88,113.31,109.75,111.61,9755926
9/16/2015,110.72,111.75,109.48,111.03,8090432
9/15/2015,109.46,111.81,108.85,111.05,7883715
9/14/2015,109.47,109.63,108.4,109.35,7501418
9/11/2015,106.86,109.69,106.25,109.63,9358985
9/10/2015,104,108.5,103.87,107.25,10302187
9/9/2015,106.2,106.45,103.54,103.82,7845572
9/8/2015,103.84,104.95,102.91,104.9,9888633
9/4/2015,101.03,103.24,100.55,102.06,10277321
9/3/2015,104.92,105,101.69,101.91,9815256
9/2/2015,103.44,104.3,101.02,104.27,11372245
9/1/2015,102.22,104.64,101,101.49,13417457
8/31/2015,107.42,108.33,104.63,105.07,11639464
8/28/2015,106.96,108.79,106.78,107.78,10746355
8/27/2015,108.43,109.6,105.67,107.99,14546976
8/26/2015,105.92,107.1,102.46,106.96,15498763
8/25/2015,105.43,107.9,102.56,102.56,18388182
8/24/2015,97.31,106.67,86,100.66,25572790
8/21/2015,110.54,111.22,105.33,105.33,22396287
8/20/2015,114.86,116.09,112.35,112.39,9113198
8/19/2015,116.65,117.2,115.4,116.21,7504793
8/18/2015,116.53,117.7,115.99,117.06,5933975
8/17/2015,115.08,116.89,115.01,116.42,7126704
8/14/2015,114.66,115.87,114.55,115.6,5533394
8/13/2015,116.25,116.71,115.18,115.2,6337354
8/12/2015,114.85,116.46,113.55,116.25,7011858
8/11/2015,115.12,116.85,114.68,115.61,6567651
8/10/2015,115.73,117.12,115.51,116.58,7776169
8/7/2015,115.28,115.3,113.13,114.44,9670151
8/6/2015,119.45,119.49,114.81,115.3,10755276
8/5/2015,119.7,120.07,118.38,118.66,8070989
8/4/2015,119.6,120.37,118.56,118.87,7876355
8/3/2015,118.5,120.17,118.18,119.6,11659988
7/31/2015,118.97,119,117.12,117.86,9217883
7/30/2015,116.11,118.25,114.75,117.9,11977162
7/29/2015,118.38,119.46,115.11,115.71,23144762
7/28/2015,112.52,113.4,110.74,113.07,16439670
7/27/2015,112.63,112.88,108,110.54,14883609
7/24/2015,116.14,117.15,112.66,112.83,15067591
7/23/2015,117.86,118.6,117.42,117.66,6110293
7/22/2015,116.82,118.4,116.56,117.44,6977115
7/21/2015,118.21,118.98,116.92,117.78,6489050
7/20/2015,118.8,118.95,117.84,118.2,7218657
7/17/2015,118.75,118.85,117.22,118.26,8170105
7/16/2015,118.33,119.4,118.06,118.85,7514623
7/15/2015,119.06,119.72,117.21,117.39,10479176
7/14/2015,115.22,117.81,114.87,117.36,11295922
7/13/2015,115,115.11,114.31,114.55,9632774
7/10/2015,114.88,115,113.2,113.74,9703375
7/9/2015,114.4,114.75,113.33,113.36,9007794
7/8/2015,114.25,114.41,112.41,112.94,9238833
7/7/2015,115.95,116.42,113.13,115.13,10182959
7/6/2015,114.46,116.44,114.12,115.66,13543318
7/2/2015,116.33,116.49,114.91,115.04,8831970
7/1/2015,118.11,118.6,115.4,116.01,10248490
6/30/2015,117.29,118.3,116.78,117.08,11345193
6/29/2015,117.88,119.14,115.3,115.46,12491082
6/26/2015,120.3,120.61,118.89,119.5,9730830
6/25/2015,122.48,122.61,119.81,120.23,8574950
6/24/2015,121.89,123.37,121.65,122.01,8354839
6/23/2015,121.82,122.4,121.1,122.21,8429213
6/22/2015,120.77,121.87,120.56,121.49,8040659
6/19/2015,120.47,121,119.55,119.8,21019996
6/18/2015,119.18,121.78,119.02,121.21,13652974
6/17/2015,119.09,119.45,117.86,118.88,12078264
6/16/2015,118.27,119.45,117.42,119.07,8447759
6/15/2015,116.72,118.39,116.4,118.16,9605804
6/12/2015,118.59,118.75,116.76,117.66,9266013
6/11/2015,118.08,119.7,117.9,119.13,14474682
6/10/2015,115.02,117.93,114.81,117.67,11985988
6/9/2015,113.22,115.3,113.15,114.75,9566695
6/8/2015,113.96,114.77,113.53,113.7,10742939
6/5/2015,113.82,114.28,112.52,113.96,8435729
6/4/2015,113.9,114.58,113.26,113.93,8637605
6/3/2015,114.27,114.93,113.87,114.65,7413390
6/2/2015,113.85,114.2,113.14,113.94,10189763
6/1/2015,113.17,114.76,112.65,114.08,11417627
5/29/2015,113.15,113.37,111.85,112.27,11343475
5/28/2015,112.01,113.43,111.82,112.85,8252431
5/27/2015,110.34,112.6,109.98,112.46,11721958
5/26/2015,111.49,111.53,109.54,109.77,16006879
5/22/2015,110.7,112.66,110.7,111.71,12079030
5/21/2015,109.9,111.47,109.81,111.22,8373958
5/20/2015,110.09,110.91,108.15,110.17,10335088
5/19/2015,111.12,111.55,110.05,110.56,8676903
5/18/2015,109.59,111.33,109.36,111,13715956
5/15/2015,109.05,110.24,108.29,109.3,13419602
5/14/2015,107.27,108.85,106.66,108.74,12761282
5/13/2015,105.97,107.43,105.95,106.39,10814520
5/12/2015,104.21,106.15,103.45,105.56,9552606
5/11/2015,104.19,105.36,104,104.73,9956111
5/8/2015,103,103.96,102.88,103.85,9651735
5/7/2015,102.17,102.35,99.66,101.79,13878333
5/6/2015,103.45,103.83,101.52,102.27,10065240
5/5/2015,105.3,105.73,102.73,102.99,15046458
5/4/2015,105.65,107.5,105.22,105.66,13215612
5/1/2015,103.2,106.34,102.5,105.01,22306478
4/30/2015,102.15,102.7,99.8,100.51,14009454
4/29/2015,103.12,103.9,101.62,102.32,8932245
4/28/2015,103.12,103.83,101.14,103.72,9793738
4/27/2015,104.18,104.53,102.01,102.94,10829233
4/24/2015,104.64,105.68,103.6,103.7,9734440
4/23/2015,104.64,105.75,104.01,105.2,8071809
4/22/2015,105.24,105.42,103.83,104.18,8267266
4/21/2015,101.42,105.71,100.89,105.2,19722658
4/20/2015,102.28,102.28,100.41,100.66,8752017
4/17/2015,102.35,102.81,100.61,101.38,9896452
4/16/2015,103.95,104.72,103.11,103.34,6670359
4/15/2015,102.39,104.36,102.33,104.03,12899718
4/14/2015,102.34,102.66,101.47,102.21,7224660
4/13/2015,102.01,103.82,102,102.28,10648428
4/10/2015,101.75,102.45,101.06,101.77,9257629
4/9/2015,100.17,101.18,99.92,101.16,9178113
4/8/2015,98.7,100.9,98.56,99.87,10967054
4/7/2015,98.28,99.74,98.01,98.69,8264715
