Date,Open,High,Low,Close,Volume
5/4/2016,112.04,112.54,111.7,112.22,5212608
5/3/2016,112.56,113.1,112.12,112.69,7527118
5/2/2016,112.22,112.79,111.93,112.75,5175703
4/29/2016,112.06,112.22,111.51,112.08,7735276
4/28/2016,112.1,112.71,111.64,112.48,6616168
4/27/2016,112.96,113.2,112.46,112.77,5755219
4/26/2016,113.45,113.56,112.65,112.91,5834999
4/25/2016,113.31,113.55,112.48,113.51,6129779
4/22/2016,113.43,113.75,112.83,113.32,7497788
4/21/2016,113.31,113.73,112.77,113.57,7878899
4/20/2016,113.19,114.19,113.05,113.58,8183216
4/19/2016,111.65,113.95,111.48,112.68,10293941
4/18/2016,110,111.1,109.67,110.93,7757929
4/15/2016,110.07,110.4,109.5,110.18,10034846
4/14/2016,110,110.29,109.45,109.84,4456508
4/13/2016,110,110.35,109.31,109.87,5736233
4/12/2016,109,110.24,108.75,109.6,8397627
4/11/2016,109.15,109.62,108.65,108.97,6803201
4/8/2016,109.37,109.64,108.76,109.1,6180265
4/7/2016,109,109.62,108.63,109.27,7795979
4/6/2016,108.72,109.5,107.88,109.42,6779236
4/5/2016,108.23,109.84,108,108.95,7931835
4/4/2016,108.82,109.1,108.26,108.59,10660767
4/1/2016,108,109.29,107.69,109.19,9036081
3/31/2016,108.86,108.98,108.04,108.2,8145213
3/30/2016,109.45,109.56,108.93,108.98,5219304
3/29/2016,108.3,109.25,107.74,109.14,6576909
3/28/2016,108.41,108.9,108.06,108.23,4726850
3/24/2016,108.22,108.61,107.75,108.31,6284116
3/23/2016,107.29,108.82,107.2,108.5,8119998
3/22/2016,107.28,107.63,107.05,107.38,7790933
3/21/2016,107.41,107.75,106.55,107.28,7610246
3/18/2016,106.99,107.84,106.36,107.5,14580111
3/17/2016,107.47,107.6,106.45,106.74,8564193
3/16/2016,107.73,107.78,106.88,107.41,7051015
3/15/2016,107.62,108.35,106.76,107.76,8476598
3/14/2016,107.92,108.3,107.31,107.66,7240868
3/11/2016,107.5,107.99,107.21,107.71,7709571
3/10/2016,106.99,107.48,106.07,107.14,10474640
3/9/2016,106.84,107.02,106.09,106.84,7433744
3/8/2016,106.52,106.77,105.96,106.22,7576942
3/7/2016,106,106.92,105.49,106.74,6968607
3/4/2016,106.51,106.98,106.07,106.5,6703094
3/3/2016,106.82,107,105.63,106.65,6917850
3/2/2016,106.91,107.41,106.43,107.04,9703206
3/1/2016,105.9,107.24,105.44,107.22,8291534
2/29/2016,105.28,106.2,105.04,105.21,9838423
2/26/2016,106.82,106.92,105.42,105.78,9048801
2/25/2016,104.95,106.39,104.77,106.38,8086858
2/24/2016,103.34,105.08,102.97,104.96,9044646
2/23/2016,104.65,104.79,103.96,104.08,6558473
2/22/2016,104.44,104.75,104.05,104.75,6910460
2/19/2016,103.58,104.68,103.38,104.16,9245286
2/18/2016,102.83,104.68,102.5,104.24,10673961
2/17/2016,102.75,103.24,102.23,102.5,8882893
2/16/2016,102.37,103.05,101.65,102.32,10339984
2/12/2016,101.82,101.98,100.72,101.82,9006156
2/11/2016,100.46,102.02,99.98,101.7,12354175
2/10/2016,102.05,102.91,101.37,101.73,9824593
2/9/2016,101.31,102.24,100.97,101.97,9936694
2/8/2016,100.31,103.51,100.22,102,14295074
2/5/2016,102.66,102.77,99.78,100.54,15404034
2/4/2016,103.61,104.08,102.73,103.9,10335542
2/3/2016,103.65,104.38,102.01,104.14,10141342
2/2/2016,103.3,104.26,103,103.41,10552953
2/1/2016,103.61,104.78,103.22,104.37,9794169
1/29/2016,102.89,104.75,102.63,104.44,15389669
1/28/2016,102.5,103.04,101.85,102.27,12786777
1/27/2016,100.49,103.38,100.49,102.16,19213565
1/26/2016,97.26,101.34,97.14,101.18,17230721
1/25/2016,96.72,97.69,96.04,96.4,9298072
1/22/2016,97.02,97.08,95.95,96.75,8373755
1/21/2016,95.77,96.64,94.28,95.94,11264350
1/20/2016,96.11,97.28,94.53,95.75,12655460
1/19/2016,97.93,98.41,96.9,97.5,12309624
1/15/2016,96.37,98,96.25,97,12584636
1/14/2016,97.1,99.47,97,98.89,10133303
1/13/2016,98.49,98.98,96.84,97.02,8208470
1/12/2016,97.99,98.63,97.24,98.24,6745013
1/11/2016,98.24,98.63,96.08,97.57,8151427
1/8/2016,99.88,99.94,97.85,98.16,9766711
1/7/2016,99.31,100.09,98.88,99.22,9433097
1/6/2016,99.82,100.97,99.6,100.39,7733825
1/5/2016,100.58,101.44,100.57,100.9,6467235
1/4/2016,101.71,101.81,99.45,100.48,12676541
12/31/2015,103.37,103.62,102.69,102.72,4592603
12/30/2015,104.11,104.34,103.53,103.78,3847819
12/29/2015,103.34,104.18,103.34,104.03,4229973
12/28/2015,103.18,103.47,102.92,103.22,4062986
12/24/2015,103.12,103.91,103.01,103.72,2546278
12/23/2015,103.11,103.67,102.74,103.49,5531671
12/22/2015,101.91,102.88,101.15,102.71,5581632
12/21/2015,102.34,102.92,100.85,101.58,8321937
12/18/2015,103.08,103.08,101.95,101.95,14966025
12/17/2015,105.16,105.26,103.63,103.64,8740832
12/16/2015,104.64,105.49,103.52,105.25,8178826
12/15/2015,102.65,104.69,102.65,104.13,9283193
12/14/2015,101.64,102.29,100.78,102.15,10608346
12/11/2015,102.37,102.37,101.43,101.68,7796547
12/10/2015,102.3,103.34,101.8,102.64,6479272
12/9/2015,102.14,103.34,101.67,102.15,7947010
12/8/2015,102.98,103.24,101.91,102.42,8005368
12/7/2015,102.61,103.49,102.6,103.32,7262911
12/4/2015,101.4,103,101.28,102.95,7845387
12/3/2015,102.27,102.37,100.31,100.79,12008737
12/2/2015,102.5,102.93,101.99,102.05,6623373
12/1/2015,101.73,102.49,101.12,102.36,7545697
11/30/2015,102.48,102.48,101.24,101.24,8557692
11/27/2015,102.28,102.62,101.79,102.37,2353779
11/25/2015,102.17,102.33,101.96,101.96,5401491
11/24/2015,101.81,102.79,101.81,102.04,7492303
11/23/2015,102.39,103,102.19,102.77,6717760
11/20/2015,102.49,102.8,102.2,102.48,7595381
11/19/2015,102.66,102.68,102.06,102.49,5160854
11/18/2015,101.53,102.8,101.31,102.67,7122425
11/17/2015,101.34,101.71,100.88,101.5,5120082
11/16/2015,100.38,101.29,100.04,101.22,5753884
11/13/2015,100.04,100.94,99.74,99.88,8403087
11/12/2015,101.14,101.6,100.22,100.27,6866401
11/11/2015,101.78,102.36,101.5,101.86,6278059
11/10/2015,101,101.76,100.68,101.45,5079106
11/9/2015,101.39,101.59,100.55,100.84,6606622
11/6/2015,101.57,101.92,100.86,101.92,6220838
11/5/2015,102.25,102.49,101.42,102.33,6544187
11/4/2015,101.9,102.39,101.69,101.94,5587363
11/3/2015,101.84,102.3,101.11,101.96,6189310
11/2/2015,101.18,102.34,100.84,102.17,6281289
10/30/2015,101.53,102.12,101.01,101.03,10436628
10/29/2015,100.47,101.53,100.12,101.37,6158058
10/28/2015,100.45,100.48,99.5,100.48,7248768
10/27/2015,99.92,100.9,99.7,100.19,8810124
10/26/2015,100.05,100.28,99.49,99.94,7560337
10/23/2015,99.88,100.88,99.53,100.31,9147005
10/22/2015,97.85,99.81,97.13,99.53,9870468
10/21/2015,97.64,98.22,97.07,97.63,7059781
10/20/2015,97.95,98.25,97.31,97.59,6028079
10/19/2015,98.05,98.2,97.31,97.94,8607332
10/16/2015,97.87,98.31,97.4,98.24,9143012
10/15/2015,95,97.35,94.86,97.15,9463381
10/14/2015,95.21,95.96,94.12,94.53,8875972
10/13/2015,94.79,96.23,94.31,95.45,12742333
10/12/2015,95.07,96.47,94.98,95.99,8904221
10/9/2015,95.14,95.96,94.78,95.37,8219504
10/8/2015,94.71,95.2,93.81,95.08,7085761
10/7/2015,94.26,95.42,93.44,94.98,9412395
10/6/2015,94.52,94.66,92.58,93.42,8273903
10/5/2015,94.19,94.82,94.08,94.76,9332305
10/2/2015,92.14,93.97,91.84,93.93,8289715
10/1/2015,93.43,93.85,91.76,93.17,9649332
9/30/2015,94.13,94.47,92.59,93.35,10878014
9/29/2015,92.24,93.84,91.83,93.04,11427343
9/28/2015,90.7,92.07,89.9,91.37,14261475
9/25/2015,92.93,93.12,90.76,91,10763981
9/24/2015,92.52,92.94,91.78,92.48,7309674
9/23/2015,93.21,93.7,92.56,92.99,5597309
9/22/2015,92.26,93.44,91.88,93.24,10613948
9/21/2015,93.87,94.6,92.37,93.13,7034395
9/18/2015,94.08,94.72,93.25,93.39,14147034
9/17/2015,94.53,96.19,94.32,94.84,8077474
9/16/2015,94.49,94.82,93.82,94.61,5623499
9/15/2015,93.79,94.74,93.19,94.4,7012677
9/14/2015,92.9,93.91,92.51,93.32,7942983
9/11/2015,92.44,93,91.8,92.93,7365544
9/10/2015,92.11,93.48,91.62,92.72,8317580
9/9/2015,94.99,95.16,92.03,92.22,7325238
9/8/2015,93.09,93.98,92.51,93.94,11288820
9/4/2015,91.58,91.88,90.57,91.31,10970218
9/3/2015,93.66,94.09,92.26,92.64,8937449
9/2/2015,93.17,93.47,92.5,93.35,11476557
9/1/2015,92.29,92.89,91.46,92.09,14562671
8/31/2015,94.88,95.17,93.58,93.98,9067629
8/28/2015,95.93,96.29,94.38,95.17,9185455
